time_index_colombia,entity_id,v1,activeenergyimport,v2,relativethdvoltage,totalpowerfactor,activepower,reactiveenergyimport,reactiveenergyexport,v3,relativethdcurrent,reactivepower
2025-09-28 22:00:00,SmartMeter_SM_B10_ARQ,124.54,95372280.0,124.9,1.413,0.91,8099.4,83615970.0,699826.0,125.91,4.238,3425.0
2025-09-28 23:00:00,SmartMeter_SM_ECOVILLA,112.8,7851776.5,139.53,13.302,0.76,255.5,297799.3,4773713.0,129.21,4.572,201.0
2025-09-29 00:00:00,SmartMeter_SM_B10_ARQ,124.75,95386590.0,126.17,1.535,0.87,7505.0,83623304.0,699826.0,125.69,4.273,4180.0
2025-09-29 01:00:00,SmartMeter_SM_ECOVILLA,113.73,7852268.0,141.05,13.479,0.73,231.4,297799.3,4774116.0,130.31,3.903,200.0
2025-09-29 02:00:00,SmartMeter_SM_ECOVILLA,113.96,7852516.5,141.33,13.44,0.75,252.3,297799.3,4774315.0,130.66,4.419,203.0
2025-09-29 03:00:00,SmartMeter_SM_B10_ARQ,125.32,95407930.0,126.66,1.452,0.88,8392.0,83634640.0,699826.0,126.73,4.22,4124.0
2025-09-29 04:00:00,SmartMeter_SM_ECOVILLA,114.04,7853021.5,140.65,13.687,0.75,250.1,297799.3,4774723.0,130.58,4.382,201.0
2025-09-29 05:00:00,SmartMeter_SM_B10_ARQ,124.53,95422220.0,124.67,1.504,0.88,6698.7,83642190.0,699826.0,125.93,3.954,3485.0
2025-09-29 06:00:00,SmartMeter_SM_B10_ARQ,122.65,95431560.0,123.37,1.912,0.97,13916.5,83645496.0,699826.0,124.38,6.863,3304.0
2025-09-29 07:00:00,SmartMeter_SM_ECOVILLA,111.58,7853745.5,137.46,14.237,0.76,243.5,297799.3,4775317.0,127.72,4.554,193.0
2025-09-29 08:00:00,SmartMeter_SM_B10_ARQ,122.36,95459400.0,122.38,2.46,0.93,15210.0,83654670.0,699826.0,123.28,9.616,5697.0
2025-09-29 09:00:00,SmartMeter_SM_ECOVILLA,111.82,7854457.5,138.16,14.1,0.87,496.1,297799.3,4775723.0,127.89,5.857,214.0
2025-09-29 10:00:00,SmartMeter_SM_B10_ARQ,120.55,95512456.0,121.96,2.834,0.93,31242.3,83673896.0,699826.0,122.59,14.934,12402.0
2025-09-29 11:00:00,SmartMeter_SM_B5_BACH,124.32,86178520.0,123.97,2.162,0.99,114886.0,73180504.0,37639585.0,124.75,31.717,12088.0
2025-09-29 12:00:00,SmartMeter_SM_B10_ARQ,122.63,95570104.0,122.71,3.051,0.98,15041.8,83692900.0,699826.0,123.84,17.505,2184.0
2025-09-29 13:00:00,SmartMeter_SM_ECOVILLA,109.5,7856830.0,135.94,13.459,0.94,1161.5,297800.2,4776566.0,124.81,9.751,179.0
2025-09-29 14:00:00,SmartMeter_SM_ECOVILLA,111.78,7857485.0,137.95,13.931,0.91,666.5,297800.2,4776792.0,128.37,7.405,229.0
2025-09-29 15:00:00,SmartMeter_SM_B10_ARQ,123.56,95624670.0,123.94,3.069,0.97,17176.8,83701350.0,699826.0,124.45,18.681,3540.0
2025-09-29 16:00:00,SmartMeter_SM_ECOVILLA,112.05,7858371.5,138.37,13.71,0.84,393.6,297800.2,4777193.0,128.05,5.513,192.0
2025-09-29 17:00:00,SmartMeter_SM_B5_BACH,127.06,86681176.0,126.3,1.777,0.99,42469.0,73228970.0,37639585.0,127.1,12.266,1697.0
2025-09-29 18:00:00,SmartMeter_SM_B10_ARQ,124.35,95685496.0,123.76,3.295,0.98,20725.0,83709016.0,699826.0,124.27,19.329,3392.0
2025-09-29 19:00:00,SmartMeter_SM_B15_BIBL,122.56,90508980.0,123.16,1.759,0.99,31838.0,33334694.0,1873745.0,123.22,6.525,2128.0
2025-09-29 20:00:00,SmartMeter_SM_ECOVILLA,114.12,7859494.0,141.33,14.075,0.76,251.0,297800.2,4777956.0,130.59,4.409,196.0
2025-09-29 21:00:00,SmartMeter_SM_B10_ARQ,125.18,95737140.0,125.56,2.176,0.97,12070.1,83717150.0,699826.0,126.08,9.513,2907.0
2025-09-29 22:00:00,SmartMeter_SM_ECOVILLA,113.15,7859935.0,140.49,13.88,0.71,204.0,297800.2,4778336.0,129.83,3.662,187.0
2025-09-29 23:00:00,SmartMeter_SM_B10_ARQ,125.01,95752960.0,125.97,1.712,0.91,7519.1,83722856.0,699826.0,126.24,4.554,2921.0
2025-09-30 00:00:00,SmartMeter_SM_B9_SFA2,125.65,44822830.0,126.16,1.807,0.98,10832.4,98340696.0,3026.0,126.61,4.121,827.0
2025-09-30 01:00:00,SmartMeter_SM_B10_ARQ,124.94,95764060.0,126.36,1.647,0.91,4757.0,83727780.0,699826.0,126.0,3.821,2096.0
2025-09-30 02:00:00,SmartMeter_SM_ECOVILLA,113.71,7860822.5,140.7,13.891,0.74,224.3,297800.2,4779098.0,130.21,4.181,190.0
2025-09-30 03:00:00,SmartMeter_SM_B5_BACH,127.21,86982610.0,126.8,1.454,0.99,15616.8,73258904.0,37639605.0,127.81,5.458,41.0
2025-09-30 04:00:00,SmartMeter_SM_B10_ARQ,125.67,95781976.0,126.45,1.826,0.94,5993.6,83735510.0,699826.0,125.75,4.37,1417.0
2025-09-30 05:00:00,SmartMeter_SM_B5_BACH,126.3,87018056.0,125.89,1.525,0.98,15880.8,73264780.0,37639605.0,126.92,5.518,1751.0
2025-09-30 06:00:00,SmartMeter_SM_B10_ARQ,122.89,95796870.0,123.92,2.078,0.96,12568.8,83739384.0,699826.0,123.98,7.788,2989.0
2025-09-30 07:00:00,SmartMeter_SM_ECOVILLA,112.54,7861920.0,138.38,14.701,0.75,222.4,297800.2,4780041.0,128.39,4.324,185.0
2025-09-30 08:00:00,SmartMeter_SM_B10_ARQ,123.77,95827400.0,122.47,3.408,0.99,18933.8,83744650.0,699826.0,124.05,19.788,2229.0
2025-09-30 09:00:00,SmartMeter_SM_B10_ARQ,123.74,95847870.0,123.62,3.737,0.99,21214.7,83746570.0,699826.0,123.79,24.846,607.0
2025-09-30 10:00:00,SmartMeter_SM_ECOVILLA,112.19,7862853.0,138.25,14.165,0.82,349.2,297800.2,4780625.0,127.98,5.505,196.0
2025-09-30 11:00:00,SmartMeter_SM_B10_ARQ,122.33,95888220.0,123.16,3.943,0.99,20754.7,83750550.0,699826.0,123.57,26.524,1067.0
2025-09-30 12:00:00,SmartMeter_SM_B5_BACH,124.36,87512904.0,124.21,2.361,0.99,96046.2,73291700.0,37640757.0,124.95,36.135,9668.0
2025-09-30 13:00:00,SmartMeter_SM_B10_ARQ,123.44,95927976.0,122.79,3.082,0.98,17708.5,83754680.0,699826.0,124.26,18.304,2855.0
2025-09-30 14:00:00,SmartMeter_SM_B15_BIBL,122.04,91057070.0,122.3,1.906,0.99,48005.9,33416660.0,1873745.0,122.27,9.424,3552.0
2025-09-30 15:00:00,SmartMeter_SM_ECOVILLA,111.51,7865320.0,137.32,14.131,0.84,724.5,297801.2,4781610.0,126.55,7.466,240.0
2025-09-30 16:00:00,SmartMeter_SM_ECOVILLA,111.89,7866054.0,136.19,13.545,0.86,756.5,297801.2,4781853.0,125.58,8.049,229.0
2025-09-30 17:00:00,SmartMeter_SM_B10_ARQ,124.5,95996610.0,124.65,3.584,0.99,18329.1,83763040.0,699826.0,124.99,21.679,1521.0
2025-09-30 18:00:00,SmartMeter_SM_ECOVILLA,112.94,7867390.5,139.27,14.393,0.82,382.6,297801.2,4782339.0,128.89,6.394,217.0
2025-09-30 19:00:00,SmartMeter_SM_B5_BACH,126.59,87969030.0,125.68,1.903,0.99,52684.5,73316780.0,37640803.0,126.4,12.069,2470.0
2025-09-30 20:00:00,,,,,,,,,,,,
2025-09-30 21:00:00,,,,,,,,,,,,
2025-09-30 22:00:00,,,,,,,,,,,,
2025-09-30 23:00:00,,,,,,,,,,,,
2025-10-01 00:00:00,SmartMeter_SM_B10_ARQ,124.29,96070376.0,124.94,1.889,0.92,6665.2,83775944.0,699827.0,125.53,4.858,2583.0
2025-10-01 01:00:00,SmartMeter_SM_ECOVILLA,113.28,7870078.0,140.7,13.777,0.71,201.5,297801.2,4783577.0,129.64,3.529,185.0
2025-10-01 02:00:00,SmartMeter_SM_B5_BACH,127.04,88164450.0,126.74,1.492,0.99,14261.1,73329500.0,37640809.0,127.59,5.515,1357.0
2025-10-01 03:00:00,SmartMeter_SM_B10_ARQ,124.5,96087170.0,125.57,1.583,0.94,4735.8,83781730.0,699827.0,126.1,3.432,1383.0
2025-10-01 04:00:00,SmartMeter_SM_B5_BACH,126.21,88195496.0,125.94,1.492,0.98,16200.5,73333210.0,37640809.0,127.05,5.575,1775.0
2025-10-01 05:00:00,SmartMeter_SM_B10_ARQ,124.02,96099430.0,124.0,1.64,0.95,7146.8,83785016.0,699827.0,125.51,5.013,1957.0
2025-10-01 06:00:00,SmartMeter_SM_B15_BIBL,121.33,91449384.0,121.79,1.51,0.98,21505.2,33473230.0,1873745.0,122.03,2.794,3508.0
2025-10-01 07:00:00,SmartMeter_SM_ECOVILLA,112.25,7871377.5,138.56,14.405,0.75,219.7,297801.2,4784692.0,128.17,4.133,183.0
2025-10-01 08:00:00,SmartMeter_SM_ECOVILLA,111.95,7871606.0,138.27,14.231,0.75,237.0,297801.2,4784884.0,127.71,3.978,191.0
2025-10-01 09:00:00,SmartMeter_SM_ECOVILLA,111.11,7874666.5,133.16,12.175,0.8,3469.3,297801.2,4785214.0,119.62,8.148,356.0
2025-10-01 10:00:00,SmartMeter_SM_B10_ARQ,120.73,96200024.0,120.86,3.693,0.95,35841.1,83819960.0,699827.0,121.85,23.984,11586.0
2025-10-01 11:00:00,SmartMeter_SM_B5_BACH,125.3,88574910.0,124.69,2.092,0.99,79965.0,73360500.0,37640956.0,125.36,25.031,7067.0
2025-10-01 12:00:00,SmartMeter_SM_B10_ARQ,123.29,96246370.0,123.53,3.368,0.99,16167.9,83830040.0,699827.0,123.82,21.311,2107.0
2025-10-01 13:00:00,SmartMeter_SM_B15_BIBL,122.71,91791800.0,123.11,2.029,0.99,50624.6,33512274.0,1873745.0,123.01,10.335,4268.0
2025-10-01 14:00:00,SmartMeter_SM_ECOVILLA,113.02,7877908.5,139.58,14.549,0.83,408.0,297801.8,4786246.0,128.76,5.075,201.0
2025-10-01 15:00:00,SmartMeter_SM_B10_ARQ,124.41,96300910.0,123.93,3.279,0.98,16989.7,83838410.0,699827.0,124.61,18.942,2843.0
2025-10-01 16:00:00,SmartMeter_SM_ECOVILLA,112.9,7878830.0,139.51,14.316,0.84,439.2,297801.8,4786659.0,128.75,5.808,203.0
2025-10-01 17:00:00,SmartMeter_SM_B10_ARQ,124.85,96337440.0,124.91,3.725,0.98,21803.1,83844160.0,699827.0,124.93,23.473,3220.0
2025-10-01 18:00:00,SmartMeter_SM_ECOVILLA,113.6,7879619.5,140.68,14.321,0.8,326.3,297801.8,4787067.0,129.81,4.894,203.0
2025-10-01 19:00:00,SmartMeter_SM_B5_BACH,127.49,89055060.0,126.6,1.651,0.98,43732.4,73387864.0,37641249.0,127.6,9.037,3482.0
2025-10-01 20:00:00,SmartMeter_SM_B10_ARQ,124.69,96384660.0,124.19,2.325,0.96,12386.6,83853980.0,699827.0,124.71,10.024,3287.0
2025-10-01 21:00:00,SmartMeter_SM_ECOVILLA,113.57,7880376.0,140.63,14.161,0.76,243.2,297801.8,4787650.0,129.91,4.322,194.0
2025-10-01 22:00:00,SmartMeter_SM_B10_ARQ,124.64,96404984.0,125.92,2.014,0.99,7030.7,83859430.0,699827.0,125.85,6.582,305.0
2025-10-01 23:00:00,SmartMeter_SM_ECOVILLA,113.59,7880861.5,139.9,14.098,0.75,240.7,297801.8,4788041.0,129.81,4.283,194.0
2025-10-02 00:00:00,SmartMeter_SM_B10_ARQ,124.13,96418500.0,124.84,1.76,0.92,7019.7,83862936.0,699827.0,125.65,5.033,2749.0
2025-10-02 01:00:00,SmartMeter_SM_B10_ARQ,124.66,96424440.0,125.28,1.609,0.94,5500.7,83864500.0,699827.0,125.2,4.605,1339.0
2025-10-02 02:00:00,SmartMeter_SM_B5_BACH,126.72,89224700.0,126.34,1.456,0.96,16607.8,73401600.0,37641251.0,127.42,5.641,3567.0
2025-10-02 03:00:00,SmartMeter_SM_B10_ARQ,124.62,96436960.0,125.29,1.687,0.93,6745.7,83868024.0,699827.0,125.86,5.516,2474.0
2025-10-02 04:00:00,SmartMeter_SM_ECOVILLA,113.02,7882051.5,139.44,13.619,0.76,240.9,297801.8,4789007.0,129.32,4.302,192.0
2025-10-02 05:00:00,SmartMeter_SM_B10_ARQ,123.28,96450420.0,124.65,1.596,0.94,6770.6,83871670.0,699827.0,124.27,4.948,2008.0
2025-10-02 06:00:00,SmartMeter_SM_ECOVILLA,112.1,7882516.0,137.83,14.565,0.76,240.8,297801.8,4789389.0,127.75,4.453,190.0
2025-10-02 07:00:00,SmartMeter_SM_B10_ARQ,123.71,96470500.0,123.17,2.324,0.96,12484.2,83876550.0,699827.0,125.4,8.82,3002.0
2025-10-02 08:00:00,SmartMeter_SM_B10_ARQ,122.37,96484080.0,122.75,2.841,0.98,17425.3,83879690.0,699827.0,124.34,13.746,3149.0
2025-10-02 09:00:00,SmartMeter_SM_B5_BACH,125.28,89534220.0,124.88,2.236,0.99,103317.8,73419730.0,37642439.0,125.6,32.31,5558.0
2025-10-02 10:00:00,SmartMeter_SM_B10_ARQ,121.82,96531510.0,121.12,3.269,0.98,23505.1,83891240.0,699827.0,123.85,19.326,3447.0
2025-10-02 11:00:00,SmartMeter_SM_ECOVILLA,107.92,7899875.5,128.3,12.304,0.88,5287.1,297801.8,4790549.0,115.43,22.549,229.0
2025-10-02 12:00:00,SmartMeter_SM_B10_ARQ,123.06,96564500.0,123.1,3.145,0.97,14021.0,83895510.0,699827.0,123.52,18.284,2334.0
2025-10-02 13:00:00,SmartMeter_SM_B5_BACH,125.34,89932700.0,124.76,2.125,0.99,89092.2,73452650.0,37642439.0,125.48,26.647,9005.0
2025-10-02 14:00:00,SmartMeter_SM_B10_ARQ,122.85,96595810.0,123.08,3.078,0.98,15696.2,83900850.0,699827.0,123.56,18.0,2447.0
2025-10-02 15:00:00,SmartMeter_SM_ECOVILLA,108.26,7910840.0,134.27,13.456,0.98,2101.0,297805.0,4791128.0,125.0,18.735,95.0
2025-10-02 16:00:00,SmartMeter_SM_B5_BACH,125.27,90195860.0,124.62,2.054,0.99,77007.2,73479416.0,37642439.0,125.05,15.896,7549.0
2025-10-02 17:00:00,SmartMeter_SM_B10_ARQ,125.05,96650450.0,124.92,3.238,0.99,17107.3,83908370.0,699827.0,125.47,19.371,1551.0
2025-10-02 18:00:00,SmartMeter_SM_ECOVILLA,111.97,7916853.0,138.35,13.996,0.92,975.9,297805.0,4791591.0,127.94,8.869,227.0
2025-10-02 19:00:00,SmartMeter_SM_B10_ARQ,124.52,96688980.0,124.52,2.808,0.97,17072.5,83914376.0,699827.0,125.11,15.757,3538.0
2025-10-02 20:00:00,SmartMeter_SM_ECOVILLA,113.94,7917400.0,141.17,14.098,0.75,246.7,297805.0,4791998.0,130.71,4.59,201.0
2025-10-02 21:00:00,SmartMeter_SM_B10_ARQ,125.23,96720310.0,125.25,2.513,0.99,10370.0,83920430.0,699827.0,125.67,10.42,1091.0
2025-10-02 22:00:00,SmartMeter_SM_B10_ARQ,124.63,96730680.0,125.78,2.211,0.97,7637.2,83923064.0,699827.0,125.84,7.942,1295.0
2025-10-02 23:00:00,SmartMeter_SM_B5_BACH,127.35,90535160.0,126.52,1.581,0.97,19529.9,73505100.0,37642448.0,127.59,6.215,3067.0
2025-10-03 00:00:00,SmartMeter_SM_B10_ARQ,125.16,96746504.0,126.44,1.731,0.98,6610.5,83926880.0,699827.0,126.27,6.181,1020.0
2025-10-03 01:00:00,SmartMeter_SM_B5_BACH,127.69,90572110.0,127.08,1.501,0.97,18635.1,73509940.0,37642448.0,128.04,5.871,3631.0
2025-10-03 02:00:00,SmartMeter_SM_B10_ARQ,126.18,96760340.0,127.0,1.656,0.97,5535.2,83930070.0,699827.0,126.7,4.499,827.0
2025-10-03 03:00:00,SmartMeter_SM_B15_BIBL,123.91,93000770.0,124.44,1.249,0.9,8897.6,33665788.0,1873745.0,124.6,2.452,3797.0
2025-10-03 04:00:00,SmartMeter_SM_ECOVILLA,113.5,7919297.0,141.25,13.436,0.75,238.4,297805.0,4793593.0,130.28,4.375,198.0
2025-10-03 05:00:00,SmartMeter_SM_B10_ARQ,125.17,96780480.0,125.7,1.579,0.96,7614.8,83935410.0,699831.0,126.15,5.2,2174.0
2025-10-03 06:00:00,SmartMeter_SM_B5_BACH,126.76,90672090.0,125.82,1.879,0.99,38424.6,73520540.0,37642944.0,126.93,20.27,1096.0
2025-10-03 07:00:00,SmartMeter_SM_B10_ARQ,123.62,96803010.0,122.69,3.105,0.97,18022.7,83940940.0,699831.0,123.97,19.169,3812.0
2025-10-03 08:00:00,SmartMeter_SM_B5_BACH,124.34,90787810.0,123.58,2.418,0.99,87188.5,73522570.0,37644225.0,124.34,32.289,6675.0
2025-10-03 09:00:00,SmartMeter_SM_B10_ARQ,122.94,96843480.0,122.85,3.246,0.96,19634.1,83949300.0,699831.0,124.2,19.696,5020.0
2025-10-03 10:00:00,SmartMeter_SM_ECOVILLA,109.88,7921445.0,134.96,13.609,0.97,1398.0,297805.0,4794750.0,125.5,10.683,171.0
2025-10-03 11:00:00,SmartMeter_SM_ECOVILLA,109.66,7923082.5,133.5,13.806,0.96,1745.6,297805.0,4794956.0,125.36,14.301,157.0
2025-10-03 12:00:00,SmartMeter_SM_B10_ARQ,123.22,96905450.0,122.73,3.321,0.98,22702.2,83961580.0,699831.0,123.02,22.485,4374.0
2025-10-03 13:00:00,SmartMeter_SM_B5_BACH,125.08,91266264.0,124.57,2.138,0.99,92959.7,73569140.0,37644225.0,125.09,28.135,10324.0
2025-10-03 14:00:00,SmartMeter_SM_B10_ARQ,123.11,96941670.0,124.04,2.998,0.98,18733.3,83968120.0,699831.0,124.01,17.618,3384.0
2025-10-03 15:00:00,SmartMeter_SM_B15_BIBL,122.37,93492136.0,122.81,1.9,0.98,59252.3,33729260.0,1873745.0,122.43,10.534,8636.0
2025-10-03 16:00:00,SmartMeter_SM_ECOVILLA,112.35,7927105.5,139.48,13.813,0.84,432.2,297805.5,4795925.0,128.69,6.223,213.0
2025-10-03 17:00:00,SmartMeter_SM_B10_ARQ,124.12,96994280.0,124.75,2.59,0.98,15247.8,83981170.0,699831.0,124.52,12.29,2541.0
2025-10-03 18:00:00,SmartMeter_SM_ECOVILLA,113.8,7927789.5,141.26,13.935,0.76,258.8,297805.5,4796326.0,130.28,4.341,201.0
2025-10-03 19:00:00,SmartMeter_SM_B4_PRIM,128.78,31935792.0,129.28,1.666,0.98,15164.1,50011144.0,2921587.0,129.98,12.707,717.0
2025-10-03 20:00:00,SmartMeter_SM_ECOVILLA,113.28,7928285.5,140.41,13.976,0.73,226.8,297805.5,4796724.0,129.76,3.762,195.0
2025-10-03 21:00:00,SmartMeter_SM_B10_ARQ,124.5,97038990.0,125.23,1.929,0.97,7573.4,83990120.0,699831.0,125.08,6.541,1545.0
2025-10-03 22:00:00,SmartMeter_SM_ECOVILLA,112.86,7928781.5,140.0,13.789,0.76,246.7,297805.5,4797123.0,129.29,4.274,196.0
2025-10-03 23:00:00,SmartMeter_SM_B5_BACH,127.62,91784170.0,127.03,1.492,0.99,21809.9,73605800.0,37644405.0,127.85,6.231,1191.0
2025-10-04 00:00:00,SmartMeter_SM_B10_ARQ,124.95,97057576.0,125.49,1.592,0.89,6916.3,83996424.0,699831.0,126.49,4.896,3243.0
2025-10-04 01:00:00,SmartMeter_SM_ECOVILLA,113.34,7929497.0,140.95,13.692,0.76,245.0,297805.5,4797714.0,129.95,4.209,197.0
2025-10-04 02:00:00,SmartMeter_SM_B10_ARQ,126.06,97067980.0,126.43,1.612,0.93,3978.6,84000780.0,699831.0,126.54,4.457,1304.0
2025-10-04 03:00:00,SmartMeter_SM_ECOVILLA,113.98,7929979.5,140.94,13.843,0.73,225.0,297805.5,4798112.0,130.61,3.754,196.0
2025-10-04 04:00:00,SmartMeter_SM_B10_ARQ,126.17,97078420.0,126.09,1.546,0.89,4832.4,84005176.0,699831.0,126.94,5.053,2193.0
2025-10-04 05:00:00,SmartMeter_SM_B10_ARQ,125.14,97083064.0,126.9,1.531,0.96,6001.3,84006820.0,699831.0,127.07,4.503,1564.0
2025-10-04 06:00:00,SmartMeter_SM_B5_BACH,127.13,91930904.0,126.53,1.614,0.99,20962.8,73616690.0,37644428.0,127.52,5.75,660.0
2025-10-04 07:00:00,SmartMeter_SM_B10_ARQ,123.85,97098840.0,123.47,1.636,0.93,9045.8,84011840.0,699831.0,124.54,5.366,3043.0
2025-10-04 08:00:00,SmartMeter_SM_ECOVILLA,111.92,7931147.0,139.31,13.536,0.78,281.9,297805.5,4799092.0,128.53,3.875,204.0
2025-10-04 09:00:00,SmartMeter_SM_B10_ARQ,122.92,97117030.0,124.61,2.114,0.98,12790.9,84016270.0,699831.0,124.2,10.331,2355.0
2025-10-04 10:00:00,SmartMeter_SM_ECOVILLA,111.24,7931746.5,138.05,13.759,0.81,307.7,297805.5,4799502.0,127.48,4.491,204.0
2025-10-04 11:00:00,SmartMeter_SM_B5_BACH,125.83,92078660.0,125.15,1.624,0.98,42686.1,73628070.0,37644776.0,126.05,10.659,6457.0
2025-10-04 12:00:00,SmartMeter_SM_B10_ARQ,123.26,97149000.0,124.81,2.163,0.98,12404.6,84022360.0,699831.0,124.54,11.428,2225.0
2025-10-04 13:00:00,SmartMeter_SM_B3_RECT,125.99,27260468.0,126.84,1.562,0.99,4153.6,33376900.0,4693010.0,126.67,2.524,119.0
2025-10-04 14:00:00,SmartMeter_SM_B5_BACH,127.41,92166990.0,126.68,1.615,0.99,17505.1,73636360.0,37644787.0,127.48,6.775,247.0
2025-10-04 15:00:00,SmartMeter_SM_B10_ARQ,125.06,97177150.0,125.96,1.689,0.95,6617.4,84030550.0,699831.0,126.58,4.922,1960.0
2025-10-04 16:00:00,SmartMeter_SM_ECOVILLA,113.5,7934226.0,140.75,13.769,0.74,230.7,297805.7,4800673.0,130.1,4.159,195.0
2025-10-04 17:00:00,SmartMeter_SM_B10_ARQ,124.62,97191470.0,125.24,1.615,0.96,6530.9,84036030.0,699831.0,125.58,4.383,1661.0
2025-10-04 18:00:00,SmartMeter_SM_ECOVILLA,111.54,7934899.0,139.62,13.267,0.89,564.4,297805.7,4801037.0,128.42,10.373,151.0
2025-10-04 19:00:00,SmartMeter_SM_B5_BACH,127.63,92286260.0,126.65,1.544,0.97,37403.2,73646560.0,37644978.0,127.84,6.676,5835.0
2025-10-04 20:00:00,SmartMeter_SM_B10_ARQ,125.08,97208060.0,126.17,1.427,0.93,5590.7,84042456.0,699831.0,125.93,4.572,1617.0
2025-10-04 21:00:00,SmartMeter_SM_ECOVILLA,113.67,7935591.5,141.03,13.764,0.74,232.4,297805.7,4801618.0,130.45,4.111,197.0
2025-10-04 22:00:00,SmartMeter_SM_B10_ARQ,124.34,97218130.0,125.09,1.542,0.9,5240.6,84046390.0,699831.0,126.05,5.277,2440.0
2025-10-04 23:00:00,SmartMeter_SM_ECOVILLA,112.82,7936034.0,140.01,13.368,0.74,224.6,297805.7,4802008.0,129.46,4.004,192.0
2025-10-05 00:00:00,SmartMeter_SM_B10_ARQ,124.74,97227870.0,125.83,1.52,0.9,4735.3,84049920.0,699831.0,125.58,5.17,2023.0
2025-10-05 01:00:00,SmartMeter_SM_ECOVILLA,112.83,7936475.5,140.13,13.275,0.73,216.2,297805.7,4802394.0,129.26,3.879,191.0
2025-10-05 02:00:00,SmartMeter_SM_ECOVILLA,112.79,7936688.0,140.08,13.253,0.73,216.9,297805.7,4802582.0,129.34,3.931,192.0
2025-10-05 03:00:00,SmartMeter_SM_B10_ARQ,124.83,97242696.0,124.79,1.4,0.91,4832.2,84055880.0,699831.0,125.97,5.198,1974.0
2025-10-05 04:00:00,SmartMeter_SM_B5_BACH,126.4,92476104.0,125.99,1.319,0.98,15692.8,73663656.0,37645237.0,127.07,5.059,2331.0
2025-10-05 05:00:00,SmartMeter_SM_B10_ARQ,124.78,97252104.0,125.45,1.507,0.93,3942.5,84059310.0,699831.0,125.79,4.296,1236.0
2025-10-05 06:00:00,SmartMeter_SM_B15_BIBL,123.12,94251280.0,123.47,1.243,0.9,7551.3,33885276.0,1873745.0,124.07,2.116,3376.0
2025-10-05 07:00:00,SmartMeter_SM_B10_ARQ,124.41,97260750.0,125.3,1.54,0.95,3703.1,84062400.0,699831.0,125.65,4.703,1215.0
2025-10-05 08:00:00,SmartMeter_SM_B10_ARQ,125.23,97264264.0,125.75,1.387,0.89,3284.8,84064110.0,699831.0,125.79,4.091,1285.0
2025-10-05 09:00:00,SmartMeter_SM_B5_BACH,126.22,92553880.0,125.63,1.271,0.97,14956.4,73673304.0,37645281.0,126.71,4.767,2772.0
2025-10-05 10:00:00,SmartMeter_SM_B10_ARQ,122.83,97268090.0,124.11,1.55,0.96,3261.0,84066930.0,699831.0,124.48,5.147,715.0
2025-10-05 11:00:00,SmartMeter_SM_B5_BACH,125.94,92583656.0,125.35,1.401,0.98,14855.1,73677176.0,37645287.0,126.44,4.902,2220.0
2025-10-05 12:00:00,SmartMeter_SM_B10_ARQ,123.92,97271460.0,124.7,1.53,0.88,3013.0,84069780.0,699831.0,124.97,4.182,1370.0
2025-10-05 13:00:00,SmartMeter_SM_ECOVILLA,111.97,7939103.5,139.08,13.486,0.75,227.0,297805.7,4804687.0,128.59,4.008,189.0
2025-10-05 14:00:00,SmartMeter_SM_B5_BACH,125.92,92629176.0,125.15,1.52,0.97,17118.0,73683336.0,37645287.0,126.21,4.89,3325.0
2025-10-05 15:00:00,SmartMeter_SM_B10_ARQ,124.37,97278660.0,125.46,1.598,0.89,3921.2,84075304.0,699831.0,125.46,4.264,1904.0
2025-10-05 16:00:00,SmartMeter_SM_B5_BACH,127.2,92660056.0,126.59,1.467,0.98,15113.9,73687970.0,37645287.0,127.66,4.971,481.0
2025-10-05 17:00:00,SmartMeter_SM_B10_ARQ,125.96,97285600.0,126.39,1.558,0.92,3166.7,84078500.0,699831.0,126.84,4.5,1087.0
2025-10-05 18:00:00,SmartMeter_SM_ECOVILLA,113.52,7940198.5,140.96,13.448,0.75,237.4,297805.7,4805647.0,130.5,4.104,196.0
2025-10-05 19:00:00,SmartMeter_SM_ECOVILLA,113.21,7940423.5,141.51,13.397,0.74,227.6,297805.7,4805839.0,130.2,4.024,195.0
2025-10-05 20:00:00,SmartMeter_SM_B10_ARQ,124.98,97299870.0,125.51,1.367,0.9,4045.7,84084184.0,699831.0,125.22,4.479,1485.0
2025-10-05 21:00:00,SmartMeter_SM_B5_BACH,126.66,92796230.0,125.91,1.309,0.98,32178.7,73702750.0,37645440.0,127.05,6.33,2295.0
2025-10-05 22:00:00,SmartMeter_SM_B10_ARQ,125.44,97309416.0,126.45,1.423,0.92,4234.3,84087800.0,699831.0,126.67,4.445,1631.0
2025-10-05 23:00:00,SmartMeter_SM_ECOVILLA,113.27,7941284.0,140.96,13.134,0.7,200.0,297805.7,4806614.0,129.97,3.398,191.0
2025-10-06 00:00:00,SmartMeter_SM_B10_ARQ,124.99,97319930.0,125.4,1.418,0.95,6204.5,84092310.0,699831.0,127.12,5.176,1580.0
2025-10-06 01:00:00,SmartMeter_SM_B10_ARQ,125.88,97325190.0,125.99,1.403,0.87,5784.4,84094744.0,699831.0,126.66,4.882,3018.0
2025-10-06 02:00:00,SmartMeter_SM_B5_BACH,127.44,92874170.0,127.08,1.273,0.99,14952.9,73711096.0,37645507.0,128.19,5.095,1565.0
